tn,fp,fn,tp,imbalance,percentil_tp,precision_micro,precision_weighted,precision_macro,recall_micro,recall_weighted,recall_macro,f1_weighted,f1_macro,matthew
51,12,27,10,0.4,0.25,0.61,0.580104895104895,0.5541958041958042,0.61,0.61,0.53989703989704,0.5811684096646232,0.5311936530833032,0.09300004650003488
46,13,32,9,0.4,0.25,0.55,0.5156759906759907,0.4994172494172494,0.55,0.55,0.4995866060355519,0.513347236704901,0.4786235662148072,-0.0009816426512488444
48,13,30,9,0.4,0.25,0.57,0.53493006993007,0.5122377622377623,0.57,0.57,0.5088272383354351,0.5363769312418917,0.49286472461375164,0.02078707713605877
47,12,31,10,0.4,0.25,0.57,0.5418764568764568,0.5285547785547785,0.57,0.57,0.5202563042579578,0.5349762484069054,0.5017958521608157,0.048100489911193374
49,4,29,18,0.4,0.25,0.67,0.7174941724941726,0.7231934731934733,0.67,0.67,0.6537535126455238,0.6417059409226684,0.6349153667441089,0.37049577866988487
49,10,29,12,0.4,0.25,0.61,0.5942773892773893,0.5868298368298368,0.61,0.61,0.5615957007027698,0.5782342718109141,0.5481404240528328,0.1462647550360778
50,13,28,9,0.4,0.25,0.59,0.5552097902097902,0.5250582750582751,0.59,0.59,0.5184470184470185,0.5596898665705013,0.5071523019593701,0.043000021500016125
47,16,31,6,0.4,0.25,0.53,0.48052447552447547,0.4376456876456876,0.53,0.53,0.4540969540969541,0.49525423728813556,0.4350282485875706,-0.10700005350004013
45,14,33,8,0.4,0.25,0.53,0.4894755244755244,0.47027972027972026,0.53,0.53,0.4789169078131459,0.4917182250028965,0.4554512802687985,-0.05006377521369106
46,11,32,11,0.4,0.25,0.57,0.5511538461538461,0.5448717948717949,0.57,0.57,0.5314157486740105,0.533982905982906,0.50997150997151,0.07509143839996849
44,15,34,7,0.4,0.25,0.51,0.4632750582750583,0.4411421911421911,0.51,0.51,0.45824720959074,0.47008921330089215,0.43227899432278993,-0.09914590777613327
52,13,26,9,0.4,0.25,0.61,0.5765151515151515,0.5378787878787878,0.61,0.61,0.5285714285714286,0.5832535885167464,0.5215311004784688,0.0657951694959769
51,20,27,2,0.4,0.25,0.53,0.4905944055944056,0.3723776223776224,0.53,0.53,0.3936376881981545,0.5087853664955915,0.3814975654691407,-0.2330168330534445
47,14,31,8,0.4,0.25,0.55,0.5093822843822844,0.4831002331002331,0.55,0.55,0.4878100042034468,0.5148130675787239,0.46927703738648424,-0.02870596366408116
46,17,32,5,0.4,0.25,0.51,0.4556293706293706,0.4085081585081585,0.51,0.51,0.43264693264693266,0.4737756941940138,0.4109868974636375,-0.15700007850005887
47,12,31,10,0.4,0.25,0.57,0.5418764568764568,0.5285547785547785,0.57,0.57,0.5202563042579578,0.5349762484069054,0.5017958521608157,0.048100489911193374
51,12,27,10,0.4,0.25,0.61,0.580104895104895,0.5541958041958042,0.61,0.61,0.53989703989704,0.5811684096646232,0.5311936530833032,0.09300004650003488
44,15,34,7,0.4,0.25,0.51,0.4632750582750583,0.4411421911421911,0.51,0.51,0.45824720959074,0.47008921330089215,0.43227899432278993,-0.09914590777613327
50,13,28,9,0.4,0.25,0.59,0.5552097902097902,0.5250582750582751,0.59,0.59,0.5184470184470185,0.5596898665705013,0.5071523019593701,0.043000021500016125
49,10,29,12,0.4,0.25,0.61,0.5942773892773893,0.5868298368298368,0.61,0.61,0.5615957007027698,0.5782342718109141,0.5481404240528328,0.1462647550360778
51,12,27,10,0.4,0.25,0.61,0.580104895104895,0.5541958041958042,0.61,0.61,0.53989703989704,0.5811684096646232,0.5311936530833032,0.09300004650003488
46,17,32,5,0.4,0.25,0.51,0.4556293706293706,0.4085081585081585,0.51,0.51,0.43264693264693266,0.4737756941940138,0.4109868974636375,-0.15700007850005887
50,9,28,13,0.4,0.25,0.63,0.6204778554778555,0.615967365967366,0.63,0.63,0.5822653989251757,0.5998632835129186,0.5713127099988414,0.19534688759852
48,11,30,11,0.4,0.25,0.59,0.568076923076923,0.5576923076923077,0.59,0.59,0.5409260024803638,0.5566052601089098,0.5249681381068243,0.09718262247363559
49,14,29,8,0.4,0.25,0.57,0.5303146853146853,0.4959207459207459,0.57,0.57,0.496996996996997,0.5382113234763795,0.48311095083543704,-0.0070000035000026255
51,14,27,8,0.4,0.25,0.59,0.5522727272727272,0.5087412587412588,0.59,0.59,0.5065934065934066,0.5618819776714514,0.4969942338363391,0.015183500652917747
53,14,25,8,0.4,0.25,0.61,0.5752564102564103,0.5215617715617715,0.61,0.61,0.5167345092718227,0.5857931034482758,0.5109717868338557,0.037990823424473935
52,7,26,15,0.4,0.25,0.67,0.6728787878787879,0.6742424242424242,0.67,0.67,0.6236047953699876,0.6431213069169273,0.6176572818908586,0.29351115272340444
44,13,34,9,0.4,0.25,0.53,0.49744755244755245,0.48659673659673663,0.53,0.53,0.4906160750713994,0.4906324786324786,0.46438746438746437,-0.02242991017141916
42,11,36,11,0.4,0.25,0.53,0.5203846153846153,0.5192307692307692,0.53,0.53,0.5132476916900843,0.48970240070804294,0.48003097687797325,0.0319226127835671
49,16,29,6,0.4,0.25,0.55,0.5037878787878788,0.45046620046620045,0.55,0.55,0.46263736263736266,0.5191387559808612,0.4479205005520795,-0.08603983703320056
46,13,32,9,0.4,0.25,0.55,0.5156759906759907,0.4994172494172494,0.55,0.55,0.4995866060355519,0.513347236704901,0.4786235662148072,-0.0009816426512488444
49,10,29,12,0.4,0.25,0.61,0.5942773892773893,0.5868298368298368,0.61,0.61,0.5615957007027698,0.5782342718109141,0.5481404240528328,0.1462647550360778
47,20,31,2,0.4,0.25,0.49,0.43371794871794866,0.34673659673659674,0.49,0.49,0.3810492989597467,0.45834482758620687,0.3605015673981191,-0.2700428800172066
41,14,37,8,0.4,0.25,0.49,0.45273892773892777,0.44463869463869465,0.49,0.49,0.46161616161616165,0.4465604309280664,0.42767366176635613,-0.0921949976453532
53,8,25,14,0.4,0.25,0.67,0.6626689976689977,0.657925407925408,0.67,0.67,0.6139134089953762,0.6441962495577309,0.6108031607500886,0.2682522811367584
43,10,35,12,0.4,0.25,0.55,0.5485431235431235,0.5483682983682984,0.55,0.55,0.5333199518265757,0.5114171921672751,0.5021573182874212,0.08029020791018392
47,14,31,8,0.4,0.25,0.55,0.5093822843822844,0.4831002331002331,0.55,0.55,0.4878100042034468,0.5148130675787239,0.46927703738648424,-0.02870596366408116
52,13,26,9,0.4,0.25,0.61,0.5765151515151515,0.5378787878787878,0.61,0.61,0.5285714285714286,0.5832535885167464,0.5215311004784688,0.0657951694959769
49,12,29,10,0.4,0.25,0.59,0.5604778554778554,0.5413752913752914,0.59,0.59,0.5298444724674233,0.5579407949050595,0.516452411841019,0.0702801179361987
50,15,28,7,0.4,0.25,0.57,0.5280303030303031,0.47960372960372966,0.57,0.57,0.48461538461538467,0.5405103668261564,0.47245736719420933,-0.035428168190141406
46,15,32,7,0.4,0.25,0.53,0.48383449883449886,0.453962703962704,0.53,0.53,0.4667927700714586,0.493249203915556,0.44568935015921685,-0.0781990044642211
51,12,27,10,0.4,0.25,0.61,0.580104895104895,0.5541958041958042,0.61,0.61,0.53989703989704,0.5811684096646232,0.5311936530833032,0.09300004650003488
48,13,30,9,0.4,0.25,0.57,0.53493006993007,0.5122377622377623,0.57,0.57,0.5088272383354351,0.5363769312418917,0.49286472461375164,0.02078707713605877
50,13,28,9,0.4,0.25,0.59,0.5552097902097902,0.5250582750582751,0.59,0.59,0.5184470184470185,0.5596898665705013,0.5071523019593701,0.043000021500016125
49,12,29,10,0.4,0.25,0.59,0.5604778554778554,0.5413752913752914,0.59,0.59,0.5298444724674233,0.5579407949050595,0.516452411841019,0.0702801179361987
45,14,33,8,0.4,0.25,0.53,0.4894755244755244,0.47027972027972026,0.53,0.53,0.4789169078131459,0.4917182250028965,0.4554512802687985,-0.05006377521369106
49,16,29,6,0.4,0.25,0.55,0.5037878787878788,0.45046620046620045,0.55,0.55,0.46263736263736266,0.5191387559808612,0.4479205005520795,-0.08603983703320056
48,13,30,9,0.4,0.25,0.57,0.53493006993007,0.5122377622377623,0.57,0.57,0.5088272383354351,0.5363769312418917,0.49286472461375164,0.02078707713605877
46,17,32,5,0.4,0.25,0.51,0.4556293706293706,0.4085081585081585,0.51,0.51,0.43264693264693266,0.4737756941940138,0.4109868974636375,-0.15700007850005887
45,12,33,10,0.4,0.25,0.55,0.5243006993006992,0.5157342657342657,0.55,0.55,0.511015911872705,0.5123076923076922,0.4871794871794871,0.026330764114274666
48,13,30,9,0.4,0.25,0.57,0.53493006993007,0.5122377622377623,0.57,0.57,0.5088272383354351,0.5363769312418917,0.49286472461375164,0.02078707713605877
52,11,26,11,0.4,0.25,0.63,0.605,0.5833333333333333,0.63,0.63,0.5613470613470614,0.602646952758745,0.5552350042072365,0.14300007150005364
49,4,29,18,0.4,0.25,0.67,0.7174941724941726,0.7231934731934733,0.67,0.67,0.6537535126455238,0.6417059409226684,0.6349153667441089,0.37049577866988487
56,11,22,11,0.4,0.25,0.67,0.646025641025641,0.608974358974359,0.67,0.67,0.5845771144278606,0.6495172413793103,0.5862068965517242,0.1920076751453142
54,9,24,13,0.4,0.25,0.67,0.6547902097902097,0.6416083916083917,0.67,0.67,0.6042471042471043,0.6456040389469888,0.6033177064551029,0.24300012150009115
51,14,27,8,0.4,0.25,0.59,0.5522727272727272,0.5087412587412588,0.59,0.59,0.5065934065934066,0.5618819776714514,0.4969942338363391,0.015183500652917747
43,14,35,8,0.4,0.25,0.51,0.4705944055944056,0.4574592074592075,0.51,0.51,0.47021623827009384,0.4689572649572651,0.4415954415954417,-0.07119058445711299
49,12,29,10,0.4,0.25,0.59,0.5604778554778554,0.5413752913752914,0.59,0.59,0.5298444724674233,0.5579407949050595,0.516452411841019,0.0702801179361987
48,13,30,9,0.4,0.25,0.57,0.53493006993007,0.5122377622377623,0.57,0.57,0.5088272383354351,0.5363769312418917,0.49286472461375164,0.02078707713605877
45,10,33,12,0.4,0.25,0.57,0.5627622377622378,0.5611888111888111,0.57,0.57,0.5424242424242425,0.5333744809785659,0.5174503422735945,0.1018997342396009
46,11,32,11,0.4,0.25,0.57,0.5511538461538461,0.5448717948717949,0.57,0.57,0.5314157486740105,0.533982905982906,0.50997150997151,0.07509143839996849
48,13,30,9,0.4,0.25,0.57,0.53493006993007,0.5122377622377623,0.57,0.57,0.5088272383354351,0.5363769312418917,0.49286472461375164,0.02078707713605877
46,13,32,9,0.4,0.25,0.55,0.5156759906759907,0.4994172494172494,0.55,0.55,0.4995866060355519,0.513347236704901,0.4786235662148072,-0.0009816426512488444
45,10,33,12,0.4,0.25,0.57,0.5627622377622378,0.5611888111888111,0.57,0.57,0.5424242424242425,0.5333744809785659,0.5174503422735945,0.1018997342396009
48,11,30,11,0.4,0.25,0.59,0.568076923076923,0.5576923076923077,0.59,0.59,0.5409260024803638,0.5566052601089098,0.5249681381068243,0.09718262247363559
47,14,31,8,0.4,0.25,0.55,0.5093822843822844,0.4831002331002331,0.55,0.55,0.4878100042034468,0.5148130675787239,0.46927703738648424,-0.02870596366408116
43,10,35,12,0.4,0.25,0.55,0.5485431235431235,0.5483682983682984,0.55,0.55,0.5333199518265757,0.5114171921672751,0.5021573182874212,0.08029020791018392
52,13,26,9,0.4,0.25,0.61,0.5765151515151515,0.5378787878787878,0.61,0.61,0.5285714285714286,0.5832535885167464,0.5215311004784688,0.0657951694959769
48,11,30,11,0.4,0.25,0.59,0.568076923076923,0.5576923076923077,0.59,0.59,0.5409260024803638,0.5566052601089098,0.5249681381068243,0.09718262247363559
47,12,31,10,0.4,0.25,0.57,0.5418764568764568,0.5285547785547785,0.57,0.57,0.5202563042579578,0.5349762484069054,0.5017958521608157,0.048100489911193374
50,11,28,11,0.4,0.25,0.61,0.5860256410256411,0.5705128205128205,0.61,0.61,0.5508617065994115,0.5795046585682275,0.5400400990682864,0.11977315873633863
49,8,29,14,0.4,0.25,0.63,0.6317132867132866,0.6322843822843822,0.63,0.63,0.5926152590779274,0.5990085470085471,0.5783475783475784,0.22137346125704996
49,18,29,4,0.4,0.25,0.53,0.4808974358974359,0.40501165501165504,0.53,0.53,0.4262777023971054,0.5008275862068965,0.41065830721003127,-0.16736497886997975
54,13,24,9,0.4,0.25,0.63,0.5988461538461539,0.5506993006993007,0.63,0.63,0.539348710990502,0.6070344827586206,0.5360501567398119,0.08932977399808735
48,9,30,13,0.4,0.25,0.61,0.6048601398601399,0.6031468531468531,0.61,0.61,0.5722154222766218,0.5773333333333334,0.5555555555555556,0.17261278697135615
49,12,29,10,0.4,0.25,0.59,0.5604778554778554,0.5413752913752914,0.59,0.59,0.5298444724674233,0.5579407949050595,0.516452411841019,0.0702801179361987
48,13,30,9,0.4,0.25,0.57,0.53493006993007,0.5122377622377623,0.57,0.57,0.5088272383354351,0.5363769312418917,0.49286472461375164,0.02078707713605877
47,14,31,8,0.4,0.25,0.55,0.5093822843822844,0.4831002331002331,0.55,0.55,0.4878100042034468,0.5148130675787239,0.46927703738648424,-0.02870596366408116
46,17,32,5,0.4,0.25,0.51,0.4556293706293706,0.4085081585081585,0.51,0.51,0.43264693264693266,0.4737756941940138,0.4109868974636375,-0.15700007850005887
47,10,31,12,0.4,0.25,0.59,0.578006993006993,0.574009324009324,0.59,0.59,0.5518155854753162,0.5556581196581196,0.5327635327635327,0.12385211268566232
50,13,28,9,0.4,0.25,0.59,0.5552097902097902,0.5250582750582751,0.59,0.59,0.5184470184470185,0.5596898665705013,0.5071523019593701,0.043000021500016125
48,11,30,11,0.4,0.25,0.59,0.568076923076923,0.5576923076923077,0.59,0.59,0.5409260024803638,0.5566052601089098,0.5249681381068243,0.09718262247363559
47,8,31,14,0.4,0.25,0.61,0.6177738927738927,0.6194638694638694,0.61,0.61,0.5828282828282828,0.5767815060038154,0.5623386825272134,0.19894710018207795
46,11,32,11,0.4,0.25,0.57,0.5511538461538461,0.5448717948717949,0.57,0.57,0.5314157486740105,0.533982905982906,0.50997150997151,0.07509143839996849
48,9,30,13,0.4,0.25,0.61,0.6048601398601399,0.6031468531468531,0.61,0.61,0.5722154222766218,0.5773333333333334,0.5555555555555556,0.17261278697135615
50,13,28,9,0.4,0.25,0.59,0.5552097902097902,0.5250582750582751,0.59,0.59,0.5184470184470185,0.5596898665705013,0.5071523019593701,0.043000021500016125
45,12,33,10,0.4,0.25,0.55,0.5243006993006992,0.5157342657342657,0.55,0.55,0.511015911872705,0.5123076923076922,0.4871794871794871,0.026330764114274666
50,17,28,5,0.4,0.25,0.55,0.5044871794871795,0.4341491841491842,0.55,0.55,0.4488919041157847,0.5220689655172415,0.4357366771159875,-0.11602602829636634
48,13,30,9,0.4,0.25,0.57,0.53493006993007,0.5122377622377623,0.57,0.57,0.5088272383354351,0.5363769312418917,0.49286472461375164,0.02078707713605877
49,12,29,10,0.4,0.25,0.59,0.5604778554778554,0.5413752913752914,0.59,0.59,0.5298444724674233,0.5579407949050595,0.516452411841019,0.0702801179361987
51,10,27,12,0.4,0.25,0.63,0.6115734265734265,0.5996503496503496,0.63,0.63,0.5718789407313998,0.6010685222313952,0.5636277862955537,0.16926619953647856
50,13,28,9,0.4,0.25,0.59,0.5552097902097902,0.5250582750582751,0.59,0.59,0.5184470184470185,0.5596898665705013,0.5071523019593701,0.043000021500016125
47,10,31,12,0.4,0.25,0.59,0.578006993006993,0.574009324009324,0.59,0.59,0.5518155854753162,0.5556581196581196,0.5327635327635327,0.12385211268566232
47,12,31,10,0.4,0.25,0.57,0.5418764568764568,0.5285547785547785,0.57,0.57,0.5202563042579578,0.5349762484069054,0.5017958521608157,0.048100489911193374
43,8,35,14,0.4,0.25,0.57,0.592972027972028,0.5938228438228439,0.57,0.57,0.5644257703081232,0.5332394366197184,0.5305164319248826,0.1554941669103437
42,13,36,9,0.4,0.25,0.51,0.4802447552447552,0.47377622377622375,0.51,0.51,0.4818181818181818,0.4682639434406914,0.4501178318931658,-0.04367131467411467
48,11,30,11,0.4,0.25,0.59,0.568076923076923,0.5576923076923077,0.59,0.59,0.5409260024803638,0.5566052601089098,0.5249681381068243,0.09718262247363559
45,12,33,10,0.4,0.25,0.55,0.5243006993006992,0.5157342657342657,0.55,0.55,0.511015911872705,0.5123076923076922,0.4871794871794871,0.026330764114274666
51,6,27,16,0.4,0.25,0.67,0.6854195804195804,0.6905594405594406,0.67,0.67,0.6334149326805385,0.6423589743589744,0.6239316239316239,0.3188948098284376
48,13,30,9,0.4,0.25,0.57,0.53493006993007,0.5122377622377623,0.57,0.57,0.5088272383354351,0.5363769312418917,0.49286472461375164,0.02078707713605877
50,15,28,7,0.4,0.25,0.57,0.5280303030303031,0.47960372960372966,0.57,0.57,0.48461538461538467,0.5405103668261564,0.47245736719420933,-0.035428168190141406
54,15,24,7,0.4,0.25,0.61,0.5763286713286714,0.5052447552447552,0.61,0.61,0.5042075736325385,0.5888255679630343,0.49942241047362335,0.009395252817662873
49,12,29,10,0.4,0.25,0.59,0.5604778554778554,0.5413752913752914,0.59,0.59,0.5298444724674233,0.5579407949050595,0.516452411841019,0.0702801179361987
49,14,29,8,0.4,0.25,0.57,0.5303146853146853,0.4959207459207459,0.57,0.57,0.496996996996997,0.5382113234763795,0.48311095083543704,-0.0070000035000026255
53,14,25,8,0.4,0.25,0.61,0.5752564102564103,0.5215617715617715,0.61,0.61,0.5167345092718227,0.5857931034482758,0.5109717868338557,0.037990823424473935
47,10,31,12,0.4,0.25,0.59,0.578006993006993,0.574009324009324,0.59,0.59,0.5518155854753162,0.5556581196581196,0.5327635327635327,0.12385211268566232
48,11,30,11,0.4,0.25,0.59,0.568076923076923,0.5576923076923077,0.59,0.59,0.5409260024803638,0.5566052601089098,0.5249681381068243,0.09718262247363559
49,10,29,12,0.4,0.25,0.61,0.5942773892773893,0.5868298368298368,0.61,0.61,0.5615957007027698,0.5782342718109141,0.5481404240528328,0.1462647550360778
44,13,34,9,0.4,0.25,0.53,0.49744755244755245,0.48659673659673663,0.53,0.53,0.4906160750713994,0.4906324786324786,0.46438746438746437,-0.02242991017141916
49,8,29,14,0.4,0.25,0.63,0.6317132867132866,0.6322843822843822,0.63,0.63,0.5926152590779274,0.5990085470085471,0.5783475783475784,0.22137346125704996
50,17,28,5,0.4,0.25,0.55,0.5044871794871795,0.4341491841491842,0.55,0.55,0.4488919041157847,0.5220689655172415,0.4357366771159875,-0.11602602829636634
49,8,29,14,0.4,0.25,0.63,0.6317132867132866,0.6322843822843822,0.63,0.63,0.5926152590779274,0.5990085470085471,0.5783475783475784,0.22137346125704996
46,11,32,11,0.4,0.25,0.57,0.5511538461538461,0.5448717948717949,0.57,0.57,0.5314157486740105,0.533982905982906,0.50997150997151,0.07509143839996849
46,11,32,11,0.4,0.25,0.57,0.5511538461538461,0.5448717948717949,0.57,0.57,0.5314157486740105,0.533982905982906,0.50997150997151,0.07509143839996849
46,9,32,13,0.4,0.25,0.59,0.5902680652680653,0.5903263403263403,0.59,0.59,0.5626262626262626,0.5550779934911906,0.539894512400404,0.15042341721083943
47,14,31,8,0.4,0.25,0.55,0.5093822843822844,0.4831002331002331,0.55,0.55,0.4878100042034468,0.5148130675787239,0.46927703738648424,-0.02870596366408116
48,9,30,13,0.4,0.25,0.61,0.6048601398601399,0.6031468531468531,0.61,0.61,0.5722154222766218,0.5773333333333334,0.5555555555555556,0.17261278697135615
47,8,31,14,0.4,0.25,0.61,0.6177738927738927,0.6194638694638694,0.61,0.61,0.5828282828282828,0.5767815060038154,0.5623386825272134,0.19894710018207795
48,13,30,9,0.4,0.25,0.57,0.53493006993007,0.5122377622377623,0.57,0.57,0.5088272383354351,0.5363769312418917,0.49286472461375164,0.02078707713605877
47,14,31,8,0.4,0.25,0.55,0.5093822843822844,0.4831002331002331,0.55,0.55,0.4878100042034468,0.5148130675787239,0.46927703738648424,-0.02870596366408116
43,12,35,10,0.4,0.25,0.53,0.5077505827505827,0.502913752913753,0.53,0.53,0.502020202020202,0.4899674559533161,0.4725620020199753,0.0048523682971238526
42,9,36,13,0.4,0.25,0.55,0.5641608391608393,0.5646853146853147,0.55,0.55,0.5444177671068428,0.5115296429741238,0.508679986898133,0.107204052963032
47,16,31,6,0.4,0.25,0.53,0.48052447552447547,0.4376456876456876,0.53,0.53,0.4540969540969541,0.49525423728813556,0.4350282485875706,-0.10700005350004013
50,11,28,11,0.4,0.25,0.61,0.5860256410256411,0.5705128205128205,0.61,0.61,0.5508617065994115,0.5795046585682275,0.5400400990682864,0.11977315873633863
48,13,30,9,0.4,0.25,0.57,0.53493006993007,0.5122377622377623,0.57,0.57,0.5088272383354351,0.5363769312418917,0.49286472461375164,0.02078707713605877
54,11,24,11,0.4,0.25,0.65,0.625,0.5961538461538461,0.65,0.65,0.5725274725274725,0.6259968102073366,0.5706048337627285,0.1670185071820952
47,12,31,10,0.4,0.25,0.57,0.5418764568764568,0.5285547785547785,0.57,0.57,0.5202563042579578,0.5349762484069054,0.5017958521608157,0.048100489911193374
50,13,28,9,0.4,0.25,0.59,0.5552097902097902,0.5250582750582751,0.59,0.59,0.5184470184470185,0.5596898665705013,0.5071523019593701,0.043000021500016125
44,13,34,9,0.4,0.25,0.53,0.49744755244755245,0.48659673659673663,0.53,0.53,0.4906160750713994,0.4906324786324786,0.46438746438746437,-0.02242991017141916
52,13,26,9,0.4,0.25,0.61,0.5765151515151515,0.5378787878787878,0.61,0.61,0.5285714285714286,0.5832535885167464,0.5215311004784688,0.0657951694959769
49,10,29,12,0.4,0.25,0.61,0.5942773892773893,0.5868298368298368,0.61,0.61,0.5615957007027698,0.5782342718109141,0.5481404240528328,0.1462647550360778
43,10,35,12,0.4,0.25,0.55,0.5485431235431235,0.5483682983682984,0.55,0.55,0.5333199518265757,0.5114171921672751,0.5021573182874212,0.08029020791018392
46,11,32,11,0.4,0.25,0.57,0.5511538461538461,0.5448717948717949,0.57,0.57,0.5314157486740105,0.533982905982906,0.50997150997151,0.07509143839996849
45,12,33,10,0.4,0.25,0.55,0.5243006993006992,0.5157342657342657,0.55,0.55,0.511015911872705,0.5123076923076922,0.4871794871794871,0.026330764114274666
45,12,33,10,0.4,0.25,0.55,0.5243006993006992,0.5157342657342657,0.55,0.55,0.511015911872705,0.5123076923076922,0.4871794871794871,0.026330764114274666
44,15,34,7,0.4,0.25,0.51,0.4632750582750583,0.4411421911421911,0.51,0.51,0.45824720959074,0.47008921330089215,0.43227899432278993,-0.09914590777613327
41,8,37,14,0.4,0.25,0.55,0.5821095571095571,0.581002331002331,0.55,0.55,0.5556222488995599,0.5119943911120699,0.5146154675870995,0.13424651677352656
50,11,28,11,0.4,0.25,0.61,0.5860256410256411,0.5705128205128205,0.61,0.61,0.5508617065994115,0.5795046585682275,0.5400400990682864,0.11977315873633863
45,14,33,8,0.4,0.25,0.53,0.4894755244755244,0.47027972027972026,0.53,0.53,0.4789169078131459,0.4917182250028965,0.4554512802687985,-0.05006377521369106
48,19,30,3,0.4,0.25,0.51,0.45730769230769236,0.3758741258741259,0.51,0.51,0.40366350067842605,0.4795862068965517,0.38557993730407525,-0.21870392944359318
51,4,27,18,0.4,0.25,0.69,0.7277972027972028,0.736013986013986,0.69,0.69,0.6636363636363636,0.663595556054315,0.6521153630344518,0.393041832067032
48,5,30,17,0.4,0.25,0.65,0.6893356643356644,0.6940559440559441,0.65,0.65,0.6336812525090325,0.6199911494634364,0.6127890253346611,0.322128183543268
49,12,29,10,0.4,0.25,0.59,0.5604778554778554,0.5413752913752914,0.59,0.59,0.5298444724674233,0.5579407949050595,0.516452411841019,0.0702801179361987
46,11,32,11,0.4,0.25,0.57,0.5511538461538461,0.5448717948717949,0.57,0.57,0.5314157486740105,0.533982905982906,0.50997150997151,0.07509143839996849
44,9,34,13,0.4,0.25,0.57,0.5767016317016317,0.5775058275058276,0.57,0.57,0.5533922119630671,0.5331319836265074,0.5242836596968692,0.12865780303680074
50,11,28,11,0.4,0.25,0.61,0.5860256410256411,0.5705128205128205,0.61,0.61,0.5508617065994115,0.5795046585682275,0.5400400990682864,0.11977315873633863
47,12,31,10,0.4,0.25,0.57,0.5418764568764568,0.5285547785547785,0.57,0.57,0.5202563042579578,0.5349762484069054,0.5017958521608157,0.048100489911193374
56,13,22,9,0.4,0.25,0.65,0.6222027972027973,0.5635198135198135,0.65,0.65,0.550958391771856,0.6309973045822103,0.5507637017070979,0.1137869507916948
48,15,30,7,0.4,0.25,0.55,0.5054195804195805,0.46678321678321677,0.55,0.55,0.47554697554697556,0.5167327803822575,0.4590695997115038,-0.05700002850002138
46,11,32,11,0.4,0.25,0.57,0.5511538461538461,0.5448717948717949,0.57,0.57,0.5314157486740105,0.533982905982906,0.50997150997151,0.07509143839996849
49,12,29,10,0.4,0.25,0.59,0.5604778554778554,0.5413752913752914,0.59,0.59,0.5298444724674233,0.5579407949050595,0.516452411841019,0.0702801179361987
49,10,29,12,0.4,0.25,0.61,0.5942773892773893,0.5868298368298368,0.61,0.61,0.5615957007027698,0.5782342718109141,0.5481404240528328,0.1462647550360778
51,12,27,10,0.4,0.25,0.61,0.580104895104895,0.5541958041958042,0.61,0.61,0.53989703989704,0.5811684096646232,0.5311936530833032,0.09300004650003488
46,11,32,11,0.4,0.25,0.57,0.5511538461538461,0.5448717948717949,0.57,0.57,0.5314157486740105,0.533982905982906,0.50997150997151,0.07509143839996849
47,14,31,8,0.4,0.25,0.55,0.5093822843822844,0.4831002331002331,0.55,0.55,0.4878100042034468,0.5148130675787239,0.46927703738648424,-0.02870596366408116
48,9,30,13,0.4,0.25,0.61,0.6048601398601399,0.6031468531468531,0.61,0.61,0.5722154222766218,0.5773333333333334,0.5555555555555556,0.17261278697135615
51,16,27,6,0.4,0.25,0.57,0.5280769230769231,0.4632867132867133,0.57,0.57,0.47150610583446406,0.5433103448275861,0.46081504702194354,-0.06468707772275291
49,12,29,10,0.4,0.25,0.59,0.5604778554778554,0.5413752913752914,0.59,0.59,0.5298444724674233,0.5579407949050595,0.516452411841019,0.0702801179361987
50,11,28,11,0.4,0.25,0.61,0.5860256410256411,0.5705128205128205,0.61,0.61,0.5508617065994115,0.5795046585682275,0.5400400990682864,0.11977315873633863
48,9,30,13,0.4,0.25,0.61,0.6048601398601399,0.6031468531468531,0.61,0.61,0.5722154222766218,0.5773333333333334,0.5555555555555556,0.17261278697135615
51,10,27,12,0.4,0.25,0.63,0.6115734265734265,0.5996503496503496,0.63,0.63,0.5718789407313998,0.6010685222313952,0.5636277862955537,0.16926619953647856
51,8,27,14,0.4,0.25,0.65,0.6466783216783217,0.6451048951048951,0.65,0.65,0.6029350971475816,0.621492295214923,0.5944849959448499,0.24442902016096224
48,13,30,9,0.4,0.25,0.57,0.53493006993007,0.5122377622377623,0.57,0.57,0.5088272383354351,0.5363769312418917,0.49286472461375164,0.02078707713605877
47,12,31,10,0.4,0.25,0.57,0.5418764568764568,0.5285547785547785,0.57,0.57,0.5202563042579578,0.5349762484069054,0.5017958521608157,0.048100489911193374
44,9,34,13,0.4,0.25,0.57,0.5767016317016317,0.5775058275058276,0.57,0.57,0.5533922119630671,0.5331319836265074,0.5242836596968692,0.12865780303680074
51,12,27,10,0.4,0.25,0.61,0.580104895104895,0.5541958041958042,0.61,0.61,0.53989703989704,0.5811684096646232,0.5311936530833032,0.09300004650003488
52,9,26,13,0.4,0.25,0.65,0.6371212121212121,0.6287878787878788,0.65,0.65,0.592896174863388,0.622632385894563,0.5872154735228211,0.2187592403366185
49,14,29,8,0.4,0.25,0.57,0.5303146853146853,0.4959207459207459,0.57,0.57,0.496996996996997,0.5382113234763795,0.48311095083543704,-0.0070000035000026255
51,10,27,12,0.4,0.25,0.63,0.6115734265734265,0.5996503496503496,0.63,0.63,0.5718789407313998,0.6010685222313952,0.5636277862955537,0.16926619953647856
